"2025-05-31 18:06:16,237";"INFO";"cruzamento.py";"#==> EXECUTANDO CRUZAMENTO - SERVIDORES X BPC"
"2025-05-31 18:06:17,973";"INFO";"cruzamento.py";"#==> EXECUTANDO CRUZAMENTO - SERVIDORES X SEGURO DEFESO"
"2025-05-31 18:06:17,975";"INFO";"cruzamento.py";"#==> EXPORTANDO RESULTADOS - PLANILHA XLSX"
"2025-05-31 18:06:18,352";"INFO";"cruzamento.py";"#==> CRUZAMENTO DE DADOS FINALIZADO"
"2025-05-31 18:06:18,353";"INFO";"main.py";"#==> Cruzamento realizado!"
"2025-05-31 18:22:13,470";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 18:25:29,734";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 18:41:41,410";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 18:44:09,480";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs BPC.csv"
"2025-05-31 18:44:18,455";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - BPC.csv"
"2025-05-31 18:44:58,652";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs SeguroDefeso.csv"
"2025-05-31 18:44:59,221";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - SeguroDefeso.csv"
"2025-05-31 18:45:01,024";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs NovoBolsaFamilia.csv"
"2025-05-31 18:45:18,371";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - NovoBolsaFamilia.csv"
"2025-05-31 18:46:32,840";"INFO";"etl.py";"atualizar_bases_federais() com sucesso"
"2025-05-31 18:46:32,841";"INFO";"main.py";"#==> Base atualizada!"
"2025-05-31 19:07:39,404";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 19:25:07,467";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 19:30:52,532";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 19:34:26,060";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 19:36:26,381";"INFO";"etl.py";"atualizar_bases_federais() com sucesso"
"2025-05-31 19:36:26,381";"INFO";"main.py";"#==> Base atualizada!"
"2025-05-31 19:37:23,407";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs BPC.csv"
"2025-05-31 19:37:31,438";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - BPC.csv"
"2025-05-31 19:38:07,805";"INFO";"etl.py";"atualizar_bases_federais() com sucesso"
"2025-05-31 19:38:07,805";"INFO";"main.py";"#==> Base atualizada!"
"2025-05-31 19:38:14,600";"INFO";"etl.py";"atualizar_bases_federais() com sucesso"
"2025-05-31 19:38:14,600";"INFO";"main.py";"#==> Base atualizada!"
"2025-05-31 19:48:20,902";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 19:56:40,062";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 19:57:24,888";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs BPC.csv"
"2025-05-31 19:57:33,310";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - BPC.csv"
"2025-05-31 19:58:10,756";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs SeguroDefeso.csv"
"2025-05-31 19:58:11,361";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - SeguroDefeso.csv"
"2025-05-31 19:58:12,986";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs NovoBolsaFamilia.csv"
"2025-05-31 19:58:32,714";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - NovoBolsaFamilia.csv"
"2025-05-31 19:59:46,625";"INFO";"etl.py";"atualizar_bases_federais() com sucesso"
"2025-05-31 19:59:46,626";"INFO";"main.py";"#==> Base atualizada!"
"2025-05-31 20:10:53,683";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 20:28:03,576";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 20:29:48,960";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs NovoBolsaFamilia.csv"
"2025-05-31 20:30:06,943";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - NovoBolsaFamilia.csv"
"2025-05-31 20:31:16,619";"INFO";"etl.py";"atualizar_bases_federais() com sucesso"
"2025-05-31 20:31:16,620";"INFO";"main.py";"#==> Base atualizada!"
"2025-05-31 20:42:40,628";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 20:45:25,583";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 20:46:56,792";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 20:55:53,490";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 20:56:57,810";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs NovoBolsaFamilia.csv"
"2025-05-31 20:57:17,841";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - NovoBolsaFamilia.csv"
"2025-05-31 20:58:40,076";"INFO";"etl.py";"atualizar_bases_federais() com sucesso"
"2025-05-31 20:58:40,077";"INFO";"main.py";"#==> Base atualizada!"
"2025-05-31 21:08:50,326";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 21:18:32,786";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 21:22:19,958";"INFO";"etl.py";"etl_bases_federais() - baixando arquivos CSVs BPC.csv"
"2025-05-31 21:22:31,917";"INFO";"etl.py";"etl_bases_federais() - carregando no DB - BPC.csv"
"2025-05-31 21:23:24,295";"INFO";"etl.py";"atualizar_bases_federais() com sucesso"
"2025-05-31 21:23:24,299";"INFO";"main.py";"#==> Base atualizada!"
"2025-05-31 21:26:44,461";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
"2025-05-31 21:32:31,891";"INFO";"main.py";"########## EXECUÇÃO INICIADA ##########"
